gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
0,0,2,1,1,2008-06-10 00:22:30,2017-01-26 23:25:40,137.0,3153,61.0,53.0,8.0,0,0,29.0,1.0,24.0,3.0,76.0,0.997535302103113,994
2,0,1,2,2,2014-08-23 16:55:09,2014-11-15 17:30:42,269.0,85,37.0,25.0,8.0,0,0,109.0,0.0,6.0,1.0,78.0,0.915024129447388,978
1,1,0,2,0,2006-04-30 16:28:49,2013-01-16 23:25:01,470.0,2454,162.0,143.0,5.0,0,0,8.0,0.0,6.0,1.0,449.0,1.20440316450483,647
1,1,0,1,2,2011-04-05 14:10:56,2017-08-20 21:43:28,121.0,2330,37.0,57.0,1.0,0,0,30.0,6.0,8.0,2.0,57.0,1.02771709743701,841
2,0,1,1,1,2016-10-20 07:55:33,2017-05-15 18:49:17,109.0,208,19.0,9.0,0.0,0,0,91.0,0.0,1.0,13.0,4.0,0.997535302103113,994
2,0,1,0,0,2005-05-23 11:01:05,2012-05-27 18:22:51,88.0,2562,15.0,11.0,2.0,0,0,2.0,0.0,1.0,2.0,83.0,1.86500803160946,1277
1,0,0,0,3,2017-02-04 14:14:33,2017-02-06 18:04:26,61.0,3,3.0,3.0,1.0,0,0,60.0,0.0,0.0,0.0,1.0,0.411985187306913,297
1,1,0,3,3,2008-02-26 21:28:44,2017-07-15 13:39:49,1751.875,3428,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,0,0,3,1,2005-10-21 17:00:21,2017-09-07 11:36:20,1751.875,4340,349.0,505.875,27.0,0,0,10.0,20.0,47.5,53.5,1317.875,0.661673179614133,477
1,0,0,3,3,2008-02-02 15:59:27,2016-03-21 15:47:17,1645.0,2971,299.0,294.0,33.5,0,0,109.0,6.0,1.0,5.0,1284.0,1.48165413798567,1596
1,1,2,3,3,2005-05-01 12:07:21,2017-06-19 09:59:06,1751.875,4433,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,0,0,2,3,2008-12-03 13:30:53,2012-04-11 09:28:03,257.0,1226,24.0,82.0,6.0,0,0,6.0,0.0,4.0,0.0,246.0,0.831953524648453,917
1,0,0,3,2,2014-03-01 04:11:33,2017-10-01 03:47:34,1751.875,1311,349.0,505.875,33.5,0,0,7.0,1.0,9.0,8.0,1317.875,1.00522694513289,817
1,0,0,0,1,2007-07-24 14:52:16,2014-12-10 18:20:18,51.0,2697,17.0,18.0,5.0,0,0,6.0,0.0,0.0,0.0,45.0,1.05714931610548,1074
1,1,0,2,2,2015-08-11 13:44:25,2017-09-06 03:58:42,842.0,758,167.0,412.0,33.5,0,0,52.0,1.0,47.5,50.0,607.0,0.915024129447388,978
1,1,2,3,2,2004-01-13 14:45:30,2017-01-11 15:29:33,1751.875,4748,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,0,3,2006-05-17 02:48:59,2012-10-10 15:37:11,83.0,2339,25.0,47.0,4.0,0,0,8.0,1.0,8.0,5.0,56.0,0.411985187306913,297
0,0,2,1,1,2011-04-12 13:15:54,2017-09-06 14:16:27,109.0,2340,19.0,20.0,4.0,0,0,3.0,0.0,14.0,32.0,60.0,0.997535302103113,994
1,1,0,1,1,2014-02-02 21:41:49,2017-03-21 17:36:34,132.0,1144,20.0,29.0,0.0,0,0,28.0,0.0,31.0,2.0,68.0,0.997535302103113,994
1,1,2,3,3,2010-09-22 13:52:18,2015-10-26 22:53:43,1751.875,1861,349.0,505.875,31.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,3,2,2008-01-26 21:40:43,2017-09-28 07:43:36,1751.875,3534,302.0,505.875,25.0,0,0,30.0,0.0,2.0,3.0,1317.875,1.00522694513289,817
0,0,2,2,2,2007-10-09 21:14:32,2013-12-17 19:25:29,488.0,2262,58.0,77.0,14.0,0,0,28.0,11.0,11.0,39.0,389.0,0.915024129447388,978
1,0,0,2,3,2007-07-30 21:53:01,2014-11-30 05:16:30,692.0,2681,151.0,216.0,29.0,0,0,109.0,20.0,5.0,53.5,266.0,0.831953524648453,917
0,0,2,0,1,2014-09-08 12:50:26,2015-11-26 06:04:00,56.0,445,12.0,8.0,0.0,0,0,1.0,0.0,10.0,10.0,35.0,1.05714931610548,1074
2,2,1,3,3,2009-10-11 15:59:14,2017-07-27 22:36:04,1751.875,2847,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,2,3,1,2016-03-26 19:33:45,2017-09-01 01:50:21,1131.0,525,137.0,485.0,0.0,0,0,109.0,20.0,21.0,53.5,492.0,0.661673179614133,477
0,0,2,0,1,2014-05-02 01:26:10,2014-06-14 17:27:13,51.0,44,3.0,24.0,0.0,0,0,4.0,0.0,0.0,0.0,47.0,1.05714931610548,1074
1,0,0,2,3,2007-10-07 16:45:51,2015-04-03 14:32:11,553.0,2736,72.0,71.0,4.0,0,0,109.0,2.0,22.0,53.5,296.0,0.831953524648453,917
1,0,0,0,1,2008-01-02 18:21:13,2016-12-09 20:55:54,76.0,3265,27.0,16.0,4.0,0,0,4.0,0.0,0.0,4.0,68.0,1.05714931610548,1074
1,0,0,2,2,2007-11-11 00:08:33,2014-10-29 02:06:55,725.0,2545,206.0,309.0,14.0,0,0,18.0,3.0,13.0,14.0,587.0,0.915024129447388,978
1,1,0,3,3,2012-10-11 22:31:10,2017-10-01 18:37:53,1739.0,1817,349.0,313.0,5.0,0,0,52.0,20.0,47.5,36.0,1317.875,1.48165413798567,1596
1,1,0,1,2,2010-07-01 00:36:29,2013-06-07 01:31:33,109.0,1073,42.0,12.0,0.0,0,0,19.0,1.0,3.0,53.5,2.0,1.02771709743701,841
1,1,0,0,3,2010-03-02 16:33:48,2016-11-28 22:17:43,64.0,2464,19.0,16.0,0.0,0,0,36.0,4.0,0.0,15.0,9.0,0.411985187306913,297
1,1,0,0,1,2009-05-10 16:40:14,2012-04-22 00:55:44,54.0,1079,10.0,25.0,2.0,0,0,6.0,1.0,2.0,5.0,35.0,1.05714931610548,1074
1,1,0,0,1,2012-11-25 21:26:06,2017-08-31 20:04:29,70.0,1741,14.0,16.0,0.0,0,0,3.0,0.0,0.0,0.0,55.0,1.05714931610548,1074
0,0,2,0,1,2007-04-21 13:25:54,2016-09-25 09:10:04,64.0,3446,34.0,31.0,1.0,0,0,2.0,0.0,1.0,0.0,61.0,1.05714931610548,1074
0,0,2,1,2,2016-11-15 13:23:08,2017-03-29 18:25:26,145.0,135,18.0,38.0,3.0,0,0,5.0,0.0,0.0,2.0,137.0,1.02771709743701,841
2,0,1,2,2,2014-05-31 15:48:29,2014-07-30 23:47:42,264.0,61,23.0,28.0,2.0,0,0,109.0,0.0,7.0,5.0,128.0,0.915024129447388,978
1,1,0,3,2,2009-05-29 18:54:01,2017-09-27 15:31:00,1277.0,3044,326.0,189.0,17.0,0,0,38.0,19.0,47.5,53.5,814.0,1.00522694513289,817
1,0,0,1,0,2004-12-01 18:09:01,2016-04-09 00:27:07,216.0,4148,54.0,155.0,2.0,0,0,5.0,5.0,46.0,29.0,123.0,1.29126262950745,974
1,1,0,2,0,2009-12-24 01:04:34,2016-07-19 15:47:46,255.0,2400,69.0,42.0,2.0,0,0,1.0,0.0,10.0,1.0,133.0,1.20440316450483,647
1,1,2,1,0,2015-05-30 15:27:34,2017-07-24 18:31:13,144.0,787,31.0,54.0,0.0,0,0,18.0,1.0,2.0,1.0,119.0,1.29126262950745,974
1,0,0,1,3,2013-08-27 00:40:41,2015-02-27 08:31:35,96.0,550,27.0,9.0,2.0,0,0,35.0,0.0,0.0,2.0,56.0,0.594368207936839,493
1,0,0,2,2,2009-03-17 11:25:34,2015-03-23 10:01:37,325.0,2198,31.0,29.0,6.0,0,0,34.0,3.0,7.0,3.0,270.0,0.915024129447388,978
1,1,0,3,2,2008-07-30 19:41:43,2017-08-31 13:41:58,1751.875,3320,349.0,505.875,15.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
1,1,2,3,1,2005-07-05 22:28:02,2013-02-01 18:59:47,1751.875,2769,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1306.0,0.661673179614133,477
1,0,0,1,2,2016-12-03 03:05:57,2016-12-30 00:58:18,201.0,28,18.0,41.0,1.0,0,0,56.0,3.0,0.0,16.0,42.0,1.02771709743701,841
0,0,2,1,0,2014-06-03 22:52:58,2014-11-03 02:39:21,200.0,154,45.0,91.0,3.0,0,0,44.0,20.0,3.0,23.0,94.0,1.29126262950745,974
0,0,2,1,3,2007-03-19 18:10:36,2017-07-13 01:17:18,134.0,3770,55.0,66.0,1.0,0,0,37.0,1.0,4.0,1.0,82.0,0.594368207936839,493
1,0,0,0,0,2009-07-17 16:53:10,2016-11-26 02:02:54,52.0,2690,27.0,32.0,0.0,0,0,1.0,0.0,0.0,0.0,43.0,1.86500803160946,1277
0,0,2,0,1,2005-03-05 18:40:00,2013-05-13 21:41:15,55.0,2992,14.0,9.0,2.0,0,0,3.0,0.0,0.0,0.0,52.0,1.05714931610548,1074
0,0,2,0,2,2011-05-11 01:20:19,2012-10-26 00:56:47,85.0,535,35.0,33.0,2.0,0,0,9.0,0.0,1.0,19.0,52.0,0.800528377424059,664
1,1,0,3,2,2011-07-08 18:35:13,2017-08-28 04:04:50,1751.875,2244,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
1,0,0,2,2,2006-10-01 05:12:29,2012-05-14 17:10:24,451.0,2053,48.0,53.0,9.0,0,0,47.0,0.0,24.0,44.0,277.0,0.915024129447388,978
0,0,2,0,0,2014-09-05 23:16:34,2014-09-19 23:26:29,53.0,15,5.0,4.0,1.0,0,0,52.0,0.0,0.0,0.0,1.0,1.86500803160946,1277
1,1,0,0,2,2010-04-22 00:50:29,2016-11-23 04:36:46,91.0,2408,36.0,43.0,0.0,0,0,24.0,4.0,2.0,0.0,57.0,0.800528377424059,664
1,1,0,3,3,2011-05-12 19:22:12,2016-11-02 22:09:25,1686.0,2002,242.0,275.0,9.0,0,0,109.0,18.0,47.5,33.0,439.0,1.48165413798567,1596
1,1,0,1,1,2006-01-14 16:09:32,2014-11-12 20:15:34,127.0,3225,20.0,47.0,3.0,0,0,11.0,9.0,8.0,0.0,93.0,0.997535302103113,994
1,0,0,1,0,2009-03-02 14:23:30,2015-10-30 03:33:07,161.0,2434,75.0,94.0,2.0,0,0,1.0,3.0,42.0,26.0,89.0,1.29126262950745,974
2,2,2,1,1,2013-08-02 11:41:00,2015-03-16 18:03:53,147.0,592,16.0,70.0,2.0,0,0,6.0,8.0,27.0,6.0,96.0,0.997535302103113,994
1,0,0,1,3,2012-12-03 18:43:52,2012-12-08 01:34:23,95.0,6,4.0,18.0,1.0,0,0,4.0,0.0,0.0,0.0,90.0,0.594368207936839,493
1,1,0,3,2,2005-08-18 03:53:54,2017-10-01 04:47:47,1751.875,4428,349.0,311.0,1.0,0,0,45.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,3,2,2007-10-09 22:27:48,2013-12-27 14:20:01,1140.0,2272,157.0,320.0,16.0,0,0,109.0,20.0,47.0,48.0,683.0,1.00522694513289,817
1,1,0,3,2,2012-08-15 04:51:44,2017-09-21 03:46:25,1678.0,1864,349.0,240.0,5.0,0,0,16.0,18.0,38.0,53.5,1163.0,1.00522694513289,817
1,1,2,2,2,2006-06-30 22:39:12,2017-07-10 19:06:31,656.0,4029,176.0,225.0,12.0,0,0,88.0,20.0,13.0,8.0,412.0,0.915024129447388,978
1,0,0,0,2,2014-07-21 22:47:01,2015-05-14 01:25:43,74.0,298,29.0,19.0,0.0,0,0,5.0,0.0,1.0,6.0,56.0,0.800528377424059,664
1,0,0,1,0,2013-04-25 00:17:37,2017-08-30 21:33:14,101.0,1589,71.0,81.0,0.0,0,0,2.0,0.0,1.0,0.0,92.0,1.29126262950745,974
1,1,0,0,1,2012-10-28 19:34:44,2012-10-30 01:18:01,72.0,3,3.0,58.0,1.0,0,0,2.0,0.0,1.0,5.0,60.0,1.05714931610548,1074
1,0,0,0,3,2011-09-11 21:54:44,2017-05-28 14:10:45,57.0,2087,20.0,22.0,0.0,0,0,4.0,0.0,1.0,0.0,52.0,0.411985187306913,297
0,0,2,2,0,2006-09-23 17:34:25,2017-07-01 09:15:12,231.0,3935,100.0,121.0,7.0,0,0,2.0,11.0,14.0,4.0,198.0,1.20440316450483,647
1,0,0,2,2,2005-04-19 06:35:28,2015-04-06 15:06:58,411.0,3640,107.0,82.0,4.0,0,0,24.0,7.0,25.0,43.0,305.0,0.915024129447388,978
1,1,0,1,3,2008-12-18 05:09:49,2017-09-04 12:30:15,175.0,3183,89.0,107.0,0.0,0,0,26.0,2.0,16.0,2.0,125.0,0.594368207936839,493
1,0,0,1,1,2014-07-29 02:05:23,2017-06-01 20:41:35,142.0,1039,23.0,33.0,1.0,0,0,3.0,0.0,0.0,0.0,103.0,0.997535302103113,994
1,0,0,1,1,2016-10-20 09:41:44,2017-05-18 18:33:08,119.0,211,19.0,11.0,1.0,0,0,89.0,2.0,2.0,3.0,23.0,0.997535302103113,994
1,1,0,0,3,2013-04-22 15:57:19,2014-11-30 04:30:57,56.0,588,18.0,19.0,1.0,0,0,1.0,0.0,0.0,4.0,49.0,0.411985187306913,297
0,0,2,0,3,2015-05-30 21:56:54,2016-01-06 19:15:32,69.0,222,23.0,36.0,0.0,0,0,1.0,0.0,1.0,7.0,43.0,0.411985187306913,297
1,0,0,2,1,2014-09-16 21:13:01,2017-09-26 18:23:04,521.0,1107,117.0,101.0,2.0,0,0,5.0,0.0,0.0,3.0,513.0,0.982449108801872,752
1,0,0,2,2,2016-08-20 13:30:17,2017-01-20 03:33:45,273.0,154,54.0,33.0,8.0,0,0,89.0,2.0,10.0,1.0,171.0,0.915024129447388,978
1,0,0,3,3,2005-12-20 12:48:13,2013-06-03 05:38:37,1751.875,2723,223.0,505.875,21.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,1,3,2011-03-27 01:36:54,2016-06-06 07:28:13,135.0,1899,26.0,32.0,0.0,0,0,41.0,0.0,0.0,0.0,46.0,0.594368207936839,493
1,0,0,0,2,2007-09-27 19:14:16,2016-11-07 23:24:29,53.0,3330,16.0,22.0,1.0,0,0,8.0,1.0,1.0,7.0,36.0,0.800528377424059,664
0,0,2,0,3,2012-03-05 14:59:56,2014-04-10 15:01:19,50.0,767,13.0,25.0,5.0,0,0,10.0,0.0,0.0,1.0,34.0,0.411985187306913,297
1,0,0,0,1,2008-10-31 00:59:23,2015-02-22 04:42:58,54.0,2306,30.0,27.0,1.0,0,0,14.0,0.0,0.0,12.0,23.0,1.05714931610548,1074
0,0,2,2,1,2012-04-27 19:05:14,2017-07-21 20:33:00,585.0,1912,165.0,215.0,27.0,0,0,28.0,11.0,4.0,22.0,493.0,0.982449108801872,752
1,0,0,0,2,2009-08-17 04:55:48,2017-09-13 15:34:01,67.0,2950,24.0,26.0,0.0,0,0,1.0,0.0,42.0,7.0,17.0,0.800528377424059,664
0,0,2,2,1,2006-09-09 21:08:45,2012-02-13 11:21:35,338.0,1984,149.0,84.0,6.0,0,0,5.0,0.0,10.0,1.0,322.0,0.982449108801872,752
1,0,0,2,0,2006-09-13 21:48:10,2014-04-13 19:23:01,322.0,2770,43.0,96.0,5.0,0,0,2.0,6.0,6.0,15.0,260.0,1.20440316450483,647
1,1,0,3,2,2008-01-13 13:17:46,2017-09-29 23:19:21,1560.0,3548,349.0,505.875,1.0,0,0,23.0,0.0,24.0,2.0,1317.875,1.00522694513289,817
1,1,0,1,3,2009-03-21 02:25:10,2017-07-12 22:01:47,156.0,3036,53.0,31.0,9.0,0,0,24.0,1.0,1.0,1.0,128.0,0.594368207936839,493
1,0,0,3,2,2006-08-12 16:04:36,2016-02-15 16:59:17,1751.875,3475,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
1,1,0,1,1,2008-07-17 16:03:34,2013-11-13 13:38:07,107.0,1946,49.0,62.0,1.0,0,0,5.0,0.0,0.0,0.0,99.0,0.997535302103113,994
1,1,2,0,1,2011-12-01 17:51:56,2016-04-07 04:03:09,62.0,1590,14.0,36.0,2.0,0,0,7.0,1.0,5.0,3.0,40.0,1.05714931610548,1074
1,0,0,2,0,2014-08-20 19:57:58,2015-09-10 16:19:32,479.0,387,54.0,166.0,5.0,0,0,109.0,2.0,4.0,53.5,173.0,1.20440316450483,647
1,1,0,1,2,2012-08-12 23:39:07,2012-11-28 20:59:53,133.0,109,19.0,14.0,0.0,0,0,105.0,10.0,0.0,16.0,2.0,1.02771709743701,841
1,1,0,3,3,2008-10-28 04:50:25,2012-05-22 21:43:03,1751.875,1303,178.0,287.0,13.0,0,0,59.0,2.0,0.0,20.0,1317.875,1.48165413798567,1596
1,1,2,3,3,2005-12-14 16:23:41,2017-09-26 21:34:40,1751.875,4305,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,0,1,1,2011-07-20 03:06:19,2013-06-07 21:36:28,203.0,689,49.0,38.0,0.0,0,0,3.0,2.0,3.0,10.0,160.0,0.997535302103113,994
1,1,2,3,2,2012-04-17 15:39:53,2017-09-28 12:04:20,1279.0,1991,349.0,387.0,15.0,0,0,8.0,1.0,12.0,53.5,1134.0,1.00522694513289,817
0,0,2,0,2,2009-01-30 19:57:11,2016-06-26 17:36:08,86.0,2705,17.0,18.0,1.0,0,0,23.0,0.0,0.0,5.0,53.0,0.800528377424059,664
1,0,0,0,2,2016-12-27 13:23:42,2017-03-22 18:23:09,59.0,86,10.0,21.0,1.0,0,0,30.0,0.0,6.0,4.0,11.0,0.800528377424059,664
1,1,2,3,0,2004-11-23 15:00:26,2017-09-07 03:51:59,1751.875,4672,349.0,505.875,33.5,1,0,107.0,20.0,47.5,53.5,1317.875,0.865617488080534,412
1,1,2,1,1,2009-05-21 01:39:31,2017-09-23 23:03:17,109.0,3048,68.0,86.0,3.0,0,0,1.0,0.0,7.0,0.0,101.0,0.997535302103113,994
1,1,0,3,1,2012-05-28 17:19:21,2017-08-24 12:21:57,1061.0,1915,130.0,54.0,5.0,0,0,23.0,3.0,1.0,7.0,893.0,0.661673179614133,477
0,0,2,1,3,2007-02-01 23:53:26,2017-03-02 22:11:16,135.0,3683,63.0,84.0,7.0,0,0,8.0,7.0,2.0,3.0,104.0,0.594368207936839,493
0,0,2,2,2,2008-04-16 15:14:55,2012-01-25 18:38:49,360.0,1380,86.0,228.0,7.0,0,0,15.0,0.0,5.0,3.0,327.0,0.915024129447388,978
0,0,2,0,1,2010-03-01 02:06:36,2017-02-24 00:27:23,54.0,2553,27.0,29.0,0.0,0,0,12.0,0.0,9.0,0.0,32.0,1.05714931610548,1074
0,0,2,0,0,2014-05-13 21:19:25,2014-05-29 20:20:39,57.0,17,3.0,3.0,1.0,0,0,1.0,0.0,0.0,1.0,55.0,1.86500803160946,1277
1,1,0,3,2,2005-05-05 10:04:59,2017-09-20 10:42:42,1751.875,4522,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
2,0,1,3,0,2016-06-23 10:53:09,2017-10-01 23:25:34,1751.875,466,349.0,505.875,3.0,0,0,1.0,0.0,0.0,1.0,1317.875,0.865617488080534,412
1,1,0,2,3,2005-11-29 21:18:01,2017-08-16 01:21:24,720.0,4279,295.0,411.0,18.0,0,0,57.0,11.0,33.0,25.0,591.0,0.831953524648453,917
1,0,0,1,2,2016-05-28 14:36:28,2016-07-28 17:33:14,168.0,62,28.0,26.0,4.0,0,0,109.0,1.0,4.0,0.0,33.0,1.02771709743701,841
1,0,0,0,2,2013-02-05 15:55:33,2017-04-21 18:49:33,74.0,1537,19.0,20.0,4.0,0,0,13.0,2.0,1.0,2.0,52.0,0.800528377424059,664
1,0,0,0,3,2014-01-06 14:57:39,2016-05-12 14:17:48,52.0,858,13.0,22.0,6.0,0,0,3.0,0.0,8.0,0.0,41.0,0.411985187306913,297
2,0,1,0,3,2014-05-31 15:55:25,2014-07-21 16:39:36,66.0,52,6.0,27.0,3.0,0,0,25.0,0.0,0.0,4.0,33.0,0.411985187306913,297
1,0,0,0,3,2008-10-03 19:56:30,2013-09-10 11:55:59,93.0,1804,42.0,28.0,2.0,0,0,14.0,3.0,22.0,0.0,45.0,0.411985187306913,297
1,1,2,0,3,2009-02-24 03:48:19,2017-05-29 01:28:53,79.0,3017,29.0,46.0,1.0,0,0,17.0,0.0,1.0,2.0,56.0,0.411985187306913,297
1,0,0,1,0,2006-12-29 13:28:23,2016-01-11 16:29:36,110.0,3301,46.0,16.0,1.0,0,0,3.0,0.0,4.0,0.0,101.0,1.29126262950745,974
1,0,0,1,1,2006-10-14 09:49:11,2016-07-13 22:13:26,161.0,3561,49.0,69.0,1.0,0,0,6.0,1.0,47.5,0.0,96.0,0.997535302103113,994
0,0,2,1,0,2006-09-19 20:56:30,2015-04-18 08:47:40,103.0,3134,13.0,23.0,0.0,0,0,1.0,6.0,0.0,53.5,30.0,1.29126262950745,974
1,1,0,2,3,2010-04-26 14:54:21,2017-05-31 10:35:55,670.0,2593,85.0,74.0,9.0,0,0,64.0,20.0,8.0,23.0,549.0,0.831953524648453,917
2,0,1,1,3,2009-05-29 10:07:48,2013-05-18 11:46:15,101.0,1451,24.0,49.0,1.0,0,0,12.0,5.0,5.0,7.0,71.0,0.594368207936839,493
1,1,0,2,3,2013-06-04 17:42:47,2017-09-21 20:17:09,355.0,1571,93.0,44.0,2.0,0,0,5.0,3.0,8.0,8.0,205.0,0.831953524648453,917
1,0,0,3,2,2010-08-03 23:45:18,2017-10-01 03:39:01,1751.875,2617,349.0,505.875,33.5,0,0,26.0,3.0,47.5,44.0,1317.875,1.00522694513289,817
1,0,0,3,2,2006-12-29 09:30:23,2012-03-02 11:26:40,1751.875,1891,289.0,505.875,33.5,0,0,23.0,2.0,18.0,28.0,1317.875,1.00522694513289,817
0,0,2,2,3,2006-09-14 23:21:27,2014-09-18 14:16:27,478.0,2927,90.0,276.0,25.0,0,0,37.0,20.0,34.0,20.0,263.0,0.831953524648453,917
1,1,2,3,3,2008-07-20 19:10:21,2017-10-02 00:28:29,1751.875,3362,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,1,0,2009-06-14 05:42:00,2012-09-22 00:50:40,122.0,1197,71.0,43.0,0.0,0,0,2.0,2.0,7.0,14.0,95.0,1.29126262950745,974
1,1,0,2,1,2007-08-10 11:13:22,2017-05-13 08:54:24,290.0,3565,106.0,150.0,6.0,0,0,32.0,2.0,1.0,0.0,249.0,0.982449108801872,752
1,0,0,2,2,2007-04-12 01:20:18,2017-05-07 00:37:02,728.0,3679,248.0,338.0,7.0,0,0,15.0,9.0,1.0,0.0,646.0,0.915024129447388,978
1,0,0,2,3,2013-08-20 19:59:37,2017-07-26 15:35:29,817.0,1437,69.0,157.0,31.0,0,0,109.0,0.0,0.0,25.0,268.0,0.831953524648453,917
1,1,0,1,2,2013-01-17 16:16:23,2016-02-19 17:47:40,122.0,1129,18.0,28.0,0.0,0,0,60.0,0.0,0.0,19.0,39.0,1.02771709743701,841
1,0,0,3,2,2006-05-16 22:02:46,2017-04-21 03:06:56,1751.875,3994,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
1,1,0,1,3,2009-04-22 00:34:45,2015-05-21 23:28:25,150.0,2221,34.0,17.0,6.0,0,0,8.0,1.0,9.0,4.0,128.0,0.594368207936839,493
1,0,0,2,2,2005-09-30 13:11:24,2012-03-23 04:14:12,530.0,2367,161.0,68.0,25.0,0,0,3.0,0.0,23.0,0.0,468.0,0.915024129447388,978
0,0,2,2,0,2014-08-14 12:29:38,2015-11-14 17:41:45,757.0,458,139.0,132.0,0.0,0,0,1.0,0.0,0.0,0.0,753.0,1.20440316450483,647
0,0,2,2,3,2009-08-09 13:41:40,2016-01-16 23:04:29,299.0,2352,106.0,93.0,3.0,0,0,44.0,20.0,47.5,24.0,136.0,0.831953524648453,917
1,1,0,1,0,2017-02-26 00:38:14,2017-09-27 11:09:26,185.0,214,28.0,22.0,3.0,0,0,109.0,0.0,0.0,1.0,27.0,1.29126262950745,974
1,0,0,3,2,2007-03-21 20:56:41,2013-12-02 19:07:08,1751.875,2449,349.0,505.875,31.0,0,0,2.0,2.0,16.0,15.0,1317.875,1.00522694513289,817
0,0,2,0,1,2005-08-29 13:18:40,2012-05-15 19:20:38,61.0,2452,18.0,22.0,7.0,0,0,1.0,0.0,0.0,0.0,57.0,1.05714931610548,1074
1,1,0,1,1,2003-05-29 16:00:22,2017-07-16 21:48:00,140.0,5163,98.0,87.0,3.0,0,0,2.0,8.0,5.0,3.0,121.0,0.997535302103113,994
0,0,2,1,0,2010-08-04 16:34:49,2014-01-14 05:47:57,104.0,1260,23.0,67.0,1.0,0,0,3.0,0.0,11.0,2.0,67.0,1.29126262950745,974
0,0,2,2,1,2006-12-17 03:07:27,2017-09-23 23:47:49,265.0,3934,108.0,82.0,12.0,0,0,7.0,0.0,0.0,0.0,234.0,0.982449108801872,752
1,1,2,2,2,2008-12-29 20:14:36,2016-07-12 13:58:07,433.0,2753,43.0,413.0,4.0,0,0,1.0,13.0,8.0,19.0,380.0,0.915024129447388,978
2,2,1,0,3,2012-08-29 22:19:45,2013-04-26 17:45:03,78.0,241,28.0,32.0,0.0,0,0,27.0,6.0,19.0,16.0,9.0,0.411985187306913,297
0,0,2,1,2,2006-11-29 15:11:06,2014-08-27 16:16:36,186.0,2829,68.0,101.0,2.0,0,0,11.0,2.0,18.0,12.0,138.0,1.02771709743701,841
1,0,0,0,0,2007-09-07 18:13:53,2013-11-08 15:42:29,60.0,2255,28.0,25.0,1.0,0,0,3.0,0.0,0.0,0.0,53.0,1.86500803160946,1277
1,0,0,0,1,2013-11-05 20:24:04,2013-12-31 02:59:02,66.0,57,11.0,4.0,1.0,0,0,2.0,10.0,1.0,0.0,53.0,1.05714931610548,1074
0,0,2,3,3,2007-11-12 21:12:47,2012-08-13 20:52:39,1751.875,1737,349.0,342.0,30.0,1,0,109.0,19.0,26.0,53.5,1317.875,1.48165413798567,1596
1,1,0,2,3,2011-03-14 22:09:20,2017-07-19 23:26:00,537.0,2320,184.0,199.0,7.0,0,0,25.0,20.0,6.0,53.5,367.0,0.831953524648453,917
0,0,2,2,3,2007-02-18 18:09:00,2015-04-01 02:17:01,349.0,2965,120.0,128.0,3.0,0,0,77.0,4.0,28.0,37.0,194.0,0.831953524648453,917
1,1,2,1,3,2006-10-09 19:29:04,2016-09-29 19:13:46,183.0,3644,64.0,81.0,3.0,0,0,65.0,0.0,0.0,2.0,116.0,0.594368207936839,493
1,0,0,2,1,2008-01-02 17:01:05,2015-12-13 23:01:15,315.0,2903,94.0,71.0,4.0,0,0,2.0,1.0,0.0,4.0,308.0,0.982449108801872,752
2,0,1,0,0,2008-10-19 21:02:27,2015-02-09 22:41:48,57.0,2305,13.0,20.0,4.0,0,0,6.0,0.0,3.0,2.0,46.0,1.86500803160946,1277
1,1,0,3,3,2007-04-17 00:05:48,2017-10-01 14:57:58,1751.875,3821,349.0,505.875,20.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,0,0,2,2005-01-04 00:01:57,2013-07-12 09:14:12,59.0,3112,18.0,36.0,5.0,0,0,1.0,0.0,3.0,2.0,51.0,0.800528377424059,664
